scenario,seed,policy,step_limit,final_alive,final_reached,final_avg_exposure,alive_rate,reached_rate,avg_exposure_total,t90_step,t95_step,faculty_reached_rate,staff_reached_rate,reach_rate_gap,top_bottlenecks,persona_part_time_student_reached_rate,persona_part_time_student_count,persona_young_student_reached_rate,persona_young_student_count,persona_student_with_anxiety_reached_rate,persona_student_with_anxiety_count,persona_facilities_staff_reached_rate,persona_facilities_staff_count,persona_visitor_reached_rate,persona_visitor_count,persona_international_student_reached_rate,persona_international_student_count,persona_junior_faculty_reached_rate,persona_junior_faculty_count,persona_senior_faculty_reached_rate,persona_senior_faculty_count,persona_student_athlete_reached_rate,persona_student_athlete_count,persona_it_staff_reached_rate,persona_it_staff_count,persona_staff_admin_reached_rate,persona_staff_admin_count,persona_mobility_impaired_reached_rate,persona_mobility_impaired_count,persona_research_scientist_reached_rate,persona_research_scientist_count,persona_conference_attendee_reached_rate,persona_conference_attendee_count,persona_freshman_student_reached_rate,persona_freshman_student_count,persona_campus_security_reached_rate,persona_campus_security_count,persona_healthcare_staff_reached_rate,persona_healthcare_staff_count,persona_graduate_student_reached_rate,persona_graduate_student_count,persona_adjunct_instructor_reached_rate,persona_adjunct_instructor_count,role_student_reached_rate,role_student_count,role_staff_reached_rate,role_staff_count,role_visitor_reached_rate,role_visitor_count,role_faculty_reached_rate,role_faculty_count,shelter_reassignments,shelter_capacity_enabled,interaction_density_enabled,drqn_unreached_debug,persona_prospective_student_with_parent_reached_rate,persona_prospective_student_with_parent_count
enterprise_blizzard_moderate,20260237,drqn,600,55,41,51.0158,1.0,0.7455,51.0158,,,0.625,0.9,-0.275,1529726079->1529726123:31;1529726123->1529726079:31;10200584607->10200584614:16;10200584614->10200584607:15;1529726027->1529726034:13;1529726034->1529726027:13;10200584614->6641888101:13;6641888101->10200584614:13;4119764212->10200601421:11;5798161559->4119764212:10,1.0,2,0.6,10,0.8333,6,,,0.5,2,1.0,4,0.6,5,1.0,1,,,1.0,3,1.0,2,,,0.8,5,,,0.8,5,,,,,0.5714,7,0.5,2,0.7353,34,0.9,10,0.6667,3,0.625,8,0,False,False,[],1.0,1
enterprise_blizzard_moderate,20260238,drqn,600,55,41,33.7178,1.0,0.7455,33.7178,,,0.8,0.9091,-0.1091,6575669632->6575669629:14;6575669629->1525511988:14;1525511988->1525511954:14;7245480031->7245480017:12;11206886817->7245459837:11;7245459837->7245480028:11;7245480028->7245480035:11;7245480035->7245480031:11;7245480017->7245480025:11;7245480025->7256764794:11,0.0,1,0.6667,9,1.0,1,0.6667,3,0.0,1,1.0,5,0.6667,3,1.0,4,1.0,5,1.0,1,1.0,3,,,1.0,1,,,0.6,5,,,1.0,3,0.5,6,0.6667,3,0.7188,32,0.9091,11,0.0,2,0.8,10,0,False,False,[],0.0,1
enterprise_blizzard_moderate,20260239,drqn,600,55,40,28.2896,1.0,0.7273,28.2896,,,0.8,0.9,-0.1,10550594435->10550594420:10;7256764794->7245459855:9;7245459855->7245459856:9;7245459856->7245480014:9;7245480014->10171990457:9;10171990457->10171975058:9;10171975058->10550594356:9;10550594356->10550594344:9;10550594344->10550594430:9;10550594430->10550594431:9,,,0.75,12,0.6667,3,1.0,2,0.5,2,1.0,3,0.5,2,1.0,3,0.25,4,,,1.0,4,,,1.0,2,0.0,1,0.6667,9,,,0.5,2,0.8333,6,,,0.7027,37,0.9,10,0.3333,3,0.8,5,0,False,False,[],,
enterprise_blizzard_moderate,20260240,drqn,600,55,39,39.5968,1.0,0.7091,39.5968,,,0.5,0.6667,-0.1667,1529726027->1529726034:23;1529726034->1529726027:22;4374241287->13199976131:14;6496723775->4374241273:12;6404901788->6448827254:10;6448827254->6448827255:9;8943388565->10216185931:9;10216185931->10216185949:9;10216185949->10216185929:9;10216185929->10216185928:9,0.3333,3,1.0,6,0.3333,3,,,0.0,1,1.0,4,0.75,4,0.2,5,1.0,2,0.5,2,1.0,3,1.0,1,0.5,2,,,0.8333,6,,,0.5,2,0.8,10,1.0,1,0.7941,34,0.6667,9,0.5,2,0.5,10,0,False,False,"[{'agent_id': 3, 'node': 1524306588, 'goal': 10276852290, 'current_target': 10276852290, 'committed_next': None, 'candidates': [], 'q_values': [132.55230712890625, 137.20526123046875, 134.55062866210938, 135.74305725097656, 136.77960205078125, 95.6574935913086, 94.40789794921875, -0.5089305639266968, -0.3397005796432495], 'masked_q_values': [132.55230712890625, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}]",,
enterprise_blizzard_moderate,20260241,drqn,600,55,40,25.7453,1.0,0.7273,25.7453,,,1.0,0.5385,0.4615,1525461643->1525461646:13;1525461646->11181295876:13;11181295876->12505188983:13;12505188983->11181295872:13;11181295872->1525461644:13;1525461644->11181295893:13;11181295893->11181443777:13;11181443777->11181443765:13;11181443765->11181443770:13;11181443770->11181443779:13,,,0.8,10,1.0,2,0.3333,3,,,0.8333,6,1.0,1,1.0,3,1.0,2,0.6667,3,0.6667,3,1.0,1,0.3333,3,0.0,1,1.0,8,,,1.0,1,0.2,5,1.0,2,0.7879,33,0.5385,13,0.3333,3,1.0,6,0,False,False,[],0.0,1
enterprise_blizzard_moderate,20260242,drqn,600,55,40,92.2701,1.0,0.7273,92.2701,,,0.8889,0.7692,0.1197,8118847383->8118847380:48;8118847380->8118847383:47;384784760->7013234148:45;7013234148->384784760:45;8496637476->8496637479:32;8118847291->8118847295:31;8118847295->8118847291:31;8496637479->8496637476:28;8118847385->8118847378:18;8118847378->8118847385:15,1.0,1,0.7778,9,1.0,1,1.0,2,,,0.6667,3,1.0,4,1.0,2,0.75,4,,,0.25,4,0.0,1,1.0,2,0.0,1,0.8,10,1.0,3,1.0,2,0.0,2,0.6667,3,0.7333,30,0.7692,13,0.0,3,0.8889,9,0,False,False,[],0.0,1
enterprise_blizzard_moderate,20260243,drqn,600,55,40,90.0195,1.0,0.7273,90.0195,,,0.75,0.9,-0.15,8118847187->8118847214:49;8118847214->8118847215:36;8118847139->8118847187:33;8118847187->8118847139:32;8118847214->8118847187:31;8118847215->8118847212:19;8118847212->11860831685:18;8118847215->8118847214:17;11860831685->8118847187:17;1530249034->1530249024:10,1.0,2,0.8333,6,,,,,0.5,2,1.0,1,0.6667,6,1.0,3,1.0,2,1.0,3,1.0,3,,,0.0,1,0.5,2,0.4545,11,1.0,2,1.0,1,0.7143,7,0.6667,3,0.6897,29,0.9,10,0.5,4,0.75,12,0,False,False,[],,
enterprise_blizzard_moderate,20260244,drqn,600,55,40,35.5068,1.0,0.7273,35.5068,,,0.5,0.8462,-0.3462,1525461762->1467764557:12;1467764557->11571681741:12;11571681741->1467764549:12;1467764549->1525435899:12;1525435898->1467764547:12;1467764547->1525435896:12;1525435896->1525435895:12;1525461635->1467764536:11;1525435899->1525441325:11;1525441325->1525435898:11,1.0,1,0.625,16,0.5,2,1.0,2,,,1.0,1,0.0,2,1.0,2,0.0,1,0.6667,3,1.0,5,,,1.0,1,,,0.75,8,,,0.5,2,0.8889,9,,,0.7105,38,0.8462,13,,,0.5,4,0,False,False,[],,
enterprise_blizzard_moderate,20260245,drqn,600,55,36,114.3693,1.0,0.6545,114.3693,,,0.6667,0.6667,0.0,6404898379->13368693556:219;13368693556->6404898379:219;4984485857->3804130978:203;3804130978->4984485857:203;11152576835->11152576834:198;11152576834->11152576835:197;6821837419->6821837420:177;6821837420->6821837419:177;4689054669->2274089482:150;2274089482->4689054669:150,1.0,1,0.5,14,0.6667,3,1.0,2,,,0.8333,6,0.75,4,,,1.0,4,,,0.5,2,,,,,0.5,2,0.5714,7,,,0.5,2,0.6667,6,0.5,2,0.6585,41,0.6667,6,0.5,2,0.6667,6,0,False,False,"[{'agent_id': 7, 'node': 2245577251, 'goal': 5808050692, 'current_target': 5808050692, 'committed_next': None, 'candidates': [], 'q_values': [-155.6031951904297, -159.7787322998047, -155.74754333496094, -159.61766052246094, -156.53111267089844, -123.68354034423828, -112.39458465576172, -0.23321640491485596, 0.11067257821559906], 'masked_q_values': [-155.6031951904297, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}, {'agent_id': 12, 'node': 6821837419, 'goal': 5808050692, 'current_target': 5808050692, 'committed_next': None, 'candidates': [], 'q_values': [-153.8218994140625, -157.2550811767578, -154.648193359375, -156.95614624023438, -154.75674438476562, -122.67462921142578, -109.42337036132812, -0.25159984827041626, 0.07779465615749359], 'masked_q_values': [-153.8218994140625, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}, {'agent_id': 24, 'node': 8118847074, 'goal': 5808050692, 'current_target': 5808050692, 'committed_next': None, 'candidates': [], 'q_values': [-152.7395477294922, -155.8962860107422, -153.67568969726562, -155.59727478027344, -153.65232849121094, -122.13882446289062, -108.07076263427734, -0.24946171045303345, 0.13162730634212494], 'masked_q_values': [-152.7395477294922, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}, {'agent_id': 27, 'node': 7484463586, 'goal': 5808050692, 'current_target': 5808050692, 'committed_next': None, 'candidates': [], 'q_values': [-152.3768310546875, -156.17628479003906, -153.98199462890625, -157.80116271972656, -155.14002990722656, -122.26848602294922, -109.23539733886719, -0.30272024869918823, 0.14108045399188995], 'masked_q_values': [-152.3768310546875, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}, {'agent_id': 37, 'node': 6024492385, 'goal': 6612285897, 'current_target': 6612285897, 'committed_next': None, 'candidates': [], 'q_values': [-148.0123291015625, -151.1892547607422, -148.59613037109375, -149.32095336914062, -147.71192932128906, -117.14749145507812, -103.55328369140625, -0.11108516901731491, 0.2387937754392624], 'masked_q_values': [-148.0123291015625, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}]",,
enterprise_blizzard_moderate,20260246,drqn,600,55,40,60.3846,1.0,0.7273,60.3846,,,0.75,0.8182,-0.0682,10215084889->10215084900:44;10215084900->10215084889:43;12471684056->1530225935:25;8118847133->7730327571:21;7730327571->8118847133:21;8118847133->8118847137:20;8118847137->8118847133:20;1530225935->12471684056:20;10554874821->1400583683:13;1400583683->1530466308:13,1.0,4,0.5385,13,0.5,2,1.0,2,1.0,1,0.0,2,0.6667,3,0.75,4,1.0,1,,,0.6667,3,,,1.0,2,1.0,1,0.8571,7,0.6667,3,1.0,1,0.8,5,1.0,1,0.6765,34,0.8182,11,1.0,2,0.75,8,0,False,False,[],,
