scenario,seed,policy,step_limit,final_alive,final_reached,final_avg_exposure,alive_rate,reached_rate,avg_exposure_total,t90_step,t95_step,faculty_reached_rate,staff_reached_rate,reach_rate_gap,top_bottlenecks
enterprise_baseline,20260237,round_robin,600,55,8,356.4122,1.0,0.1455,356.4122,,,0.1111,0.1522,-0.0411,4984485857->2245577223:8;8119328809->8119328797:6;83644219->1859112853:6;1859112853->6677331620:6;6677331620->1859112777:6;5112556790->83644219:6;1859112777->83631107:6;2245577223->4984485857:6;11378617101->11378617103:5;7157724523->7157724704:5
enterprise_baseline,20260238,round_robin,600,55,10,318.632,1.0,0.1818,318.632,,,0.0909,0.2045,-0.1136,7252948044->7290039940:10;12601745433->83566697:9;7290039940->7252948044:9;370753080->504886732:9;504886732->370753083:9;83566697->12601745433:9;370753083->3588409198:9;3588409198->3588409203:9;10566580522->10566580530:9;10566580530->10566580522:9
enterprise_baseline,20260239,round_robin,600,55,11,304.2958,1.0,0.2,304.2958,,,0.1667,0.2162,-0.0495,83531876->389006042:9;389006042->389032245:9;6575669631->6575669632:8;1525461742->1467764536:7;11404640128->384769998:7;1467764536->1525461742:7;4946474983->4946474982:7;4946474982->4946474983:7;6575669632->6575669631:7;384769998->83542422:6
enterprise_baseline,20260240,round_robin,600,55,14,273.3964,1.0,0.2545,273.3964,,,0.3333,0.225,0.1083,11548117326->11548117349:13;11548117349->11548117326:13;4957730686->13281204759:11;13281204759->4957730686:10;11548067575->11428442638:10;11428442638->11548067575:10;6547997479->6547997480:7;83531876->389006042:7;389006042->389032245:7;389032245->83531908:7
enterprise_baseline,20260241,round_robin,600,55,15,282.0641,1.0,0.2727,282.0641,,,0.35,0.2286,0.1214,4950055201->4959089002:14;4959089002->4950055201:12;8118847072->5271377405:9;5271377405->8118847072:8;1478297361->8119328788:8;8119328788->1478297361:8;13276919891->11812719038:7;10550594575->11406462364:7;10220116633->10221745747:7;11406462364->10550594575:7
enterprise_baseline,20260242,round_robin,600,55,12,290.8116,1.0,0.2182,290.8116,,,0.25,0.2051,0.0449,8118847050->2213346081:11;2213346081->8118847050:10;4946474982->4946474983:9;4946474983->4946474982:9;11897462734->7252947934:8;7252947934->11897462734:7;8119358124->8119358128:7;8119358128->1677626277:7;8118847456->7013234148:7;8119358122->8119358124:6
enterprise_baseline,20260243,round_robin,600,55,3,368.2513,1.0,0.0545,368.2513,,,0.0769,0.0476,0.0293,1519095249->1525526219:11;1530457335->1400544703:11;389052680->389052681:10;1400544703->1530457335:9;8118847283->5271377428:9;389052681->389052680:8;83547952->8119358121:8;1525526219->1519095249:8;8685728711->8685735518:8;8685735518->8685728711:8
enterprise_baseline,20260244,round_robin,600,55,7,342.438,1.0,0.1273,342.438,,,0.0625,0.1538,-0.0913,11048144362->389015304:11;389015304->11048144362:11;1400559639->8119358241:9;8119358241->1400559639:9;1400559639->8119358246:9;8119358246->1400559639:9;1407973627->1400581586:8;1400581586->1407973627:8;1407973635->1407973638:7;2245577223->4984485857:7
enterprise_baseline,20260245,round_robin,600,55,9,315.011,1.0,0.1636,315.011,,,0.1875,0.1538,0.0337,11674125166->11674125162:15;11674125162->11674125166:14;4960811692->2274089432:13;2274089432->4960811692:13;6704018608->1478297467:12;1478297467->6704018608:11;6704018608->7070231414:10;7070231414->6704018608:10;11963957076->11963957078:7;11963957078->11963957076:7
enterprise_baseline,20260246,round_robin,600,55,8,314.6137,1.0,0.1455,314.6137,,,0.2727,0.1136,0.1591,83531876->389006042:10;11812718979->11812719038:10;11812719038->11812718979:10;389006042->389032245:9;7245509787->83531876:8;389032245->83531908:8;8118847155->9448536887:8;7673087156->11962053560:7;83520513->83594555:7;83594555->83551015:7
enterprise_baseline,20260227,nearest,600,55,17,242.7287,1.0,0.3091,242.7287,,,0.2143,0.3415,-0.1272,6676944196->6548018098:12;6548018098->6676944196:12;10221745750->10221745754:11;10221745754->10221745750:11;2026718674->2026718675:8;2026718675->2026718674:8;2026718693->2026718690:7;10268794425->10125220327:7;5271377481->8118847262:7;8118847262->5271377481:7
enterprise_baseline,20260228,nearest,600,55,17,235.3589,1.0,0.3091,235.3589,,,0.4615,0.2619,0.1996,4960811692->2274089432:12;2274089432->4960811692:11;11280644430->8943036690:7;12601745416->12601745422:6;8943036690->11280644430:6;13255088135->12964600176:6;7252947887->6617367135:6;1525461635->1525461639:5;12601745422->12601745416:5;12964600176->13255088135:5
enterprise_baseline,20260229,nearest,600,55,15,239.216,1.0,0.2727,239.216,,,0.2308,0.2857,-0.0549,9068696320->389049525:12;389049525->9068696320:12;4960811692->2274089432:11;13505463098->13505463096:10;13505463096->13505463098:10;2274089432->4960811692:10;8118847123->8118847122:9;8118847122->8118847123:9;1478297378->1478297367:7;7011042717->13505463098:7
enterprise_baseline,20260230,nearest,600,55,17,226.7566,1.0,0.3091,226.7566,,,0.2308,0.3333,-0.1026,12372270475->12202535212:11;12202535212->12372270475:11;7157724728->6677331637:9;8118847286->5271377938:9;5271377938->8118847286:9;3637550196->8118847146:8;6677331637->7157724728:8;10566580567->10566580568:8;8118847123->7466253342:8;7466253342->8118847123:8
enterprise_baseline,20260231,nearest,600,55,15,282.207,1.0,0.2727,282.207,,,0.3846,0.2381,0.1465,12954702520->12954702512:9;12954702512->12954702520:9;83566684->83541017:8;8893445277->11811080558:8;11811080558->370747016:8;83541017->1677626277:8;1677626277->83547952:8;370747016->83555619:8;83547952->83634249:8;83555619->1677626553:8
enterprise_baseline,20260232,nearest,600,55,17,247.948,1.0,0.3091,247.948,,,0.0,0.3469,-0.3469,6547997481->6548018031:10;6548018031->6547997481:10;5929354718->5929354717:8;5901281817->1527763448:8;5929354717->5929354718:7;1527763448->5901281817:7;1658558144->1467755607:6;12954702511->12954702512:6;12954702512->12954702520:6;1519095166->1519095169:5
enterprise_baseline,20260233,nearest,600,55,15,257.1454,1.0,0.2727,257.1454,,,0.1333,0.325,-0.1917,12260496868->3620750304:16;3620750304->12260496868:15;8118847456->7013234148:13;7013234148->8118847456:12;4946474983->4946474982:11;4946474982->4946474983:10;4959088995->12260496868:9;83559087->12120870518:8;12120870518->83559087:8;12260496868->4959088995:7
enterprise_baseline,20260234,nearest,600,55,15,256.5661,1.0,0.2727,256.5661,,,0.1818,0.2955,-0.1136,10206645971->10206645921:13;10206645921->10206645971:13;6547997481->6548018031:11;6548018031->6547997481:10;6612285899->6612285898:9;6612285898->6612285899:8;6363802292->8119358185:8;8118847447->4374241264:8;6548017900->6548017901:8;9969324133->1519089976:8
enterprise_baseline,20260235,nearest,600,55,12,298.2507,1.0,0.2182,298.2507,,,0.1667,0.2326,-0.0659,83561762->83616611:11;8118847417->8118847436:9;13255088307->5929354722:9;5929354722->13255088307:9;8118847436->8118847417:8;83561764->83561762:7;6547997482->6049738819:7;13505463098->7011042717:7;4937830302->1525526424:7;1525526424->4937830302:7
enterprise_baseline,20260236,nearest,600,55,15,243.9701,1.0,0.2727,243.9701,,,0.2727,0.2727,0.0,8119328809->12601727796:8;12601727796->8119328809:8;8118847396->8118847395:8;10276852305->10276852294:7;10276852294->10276852305:7;12601727796->8119328806:7;8119328806->12601727796:7;8118847395->8118847396:7;12372272604->1478297638:6;1478297638->12372272604:6
enterprise_baseline,20260237,nearest,600,55,16,262.0099,1.0,0.2909,262.0099,,,0.2222,0.3043,-0.0821,2274089429->4950050133:6;1530428884->1400445717:5;7157724523->7157724704:5;7252947955->7252947953:5;4950050133->2274089429:5;10557315374->10557315345:5;10557315345->10557315374:5;4498840816->4498840832:5;7157724704->7157724523:4;1400583670->441038043:4
enterprise_baseline,20260238,nearest,600,55,11,312.8868,1.0,0.2,312.8868,,,0.0909,0.2273,-0.1364,13255088027->13255088023:12;10566580522->10566580530:10;12601745433->83566697:9;370753080->504886732:9;504886732->370753083:9;370753083->3588409198:9;83566697->12601745433:9;3588409198->3588409203:9;10566580530->10566580522:9;13255088023->13255088027:9
enterprise_baseline,20260239,nearest,600,55,15,255.2633,1.0,0.2727,255.2633,,,0.2778,0.2703,0.0075,6575669631->6575669632:18;6575669632->6575669631:17;8118847243->8118847240:9;8118847240->8118847243:9;4946474983->4946474982:8;4946474982->4946474983:8;6615501670->6615501669:7;8118847396->3588409197:7;5233943908->5233943911:6;6615501669->6615501670:6
enterprise_baseline,20260240,nearest,600,55,15,248.1608,1.0,0.2727,248.1608,,,0.3333,0.25,0.0833,8119358208->83602132:12;83602132->8119358208:12;11548067575->11428442638:11;389049399->389049337:10;11428442638->11548067575:10;389049337->389049399:9;12507265601->12507265599:9;12507265599->12507265601:9;6612285899->6612285898:9;4957730686->13281204759:8
enterprise_baseline,20260241,nearest,600,55,18,228.6654,1.0,0.3273,228.6654,,,0.45,0.2571,0.1929,1519095166->1519095169:11;1519095169->1519095166:11;83623778->8119358145:9;8119358145->83623778:9;10125220324->10268794419:8;4946474618->12394873108:8;10268794419->10125220324:7;8580596301->10554098105:7;4374664475->4374664476:7;4374664476->4374664475:7
enterprise_baseline,20260242,nearest,600,55,15,232.7353,1.0,0.2727,232.7353,,,0.375,0.2308,0.1442,11674142969->1832170532:12;1832170532->11674142969:12;7070231415->8119358183:9;4946474983->4946474982:8;8119358183->7070231415:8;10206645971->10206645921:8;8119328769->2026718805:7;4946474982->4946474983:7;10206645921->10206645971:7;2026718805->8119328769:6
enterprise_baseline,20260243,nearest,600,55,15,240.7994,1.0,0.2727,240.7994,,,0.3077,0.2619,0.0458,8118847448->4374241258:10;4374241258->8118847448:10;9969324133->1519089976:10;1519089976->9969324133:9;6821837419->11412881620:8;10215084879->10215084900:8;389052680->389052681:8;10215084870->10215084879:8;10215084893->10215084879:7;83547952->8119358121:7
enterprise_baseline,20260244,nearest,600,55,15,249.935,1.0,0.2727,249.935,,,0.25,0.2821,-0.0321,1400559639->8119358241:11;11412881620->6821837419:11;8119358241->1400559639:10;6821837419->11412881620:10;10125178404->389039067:9;11963957114->11963957112:9;1407973627->1400581586:9;1400581586->1407973627:9;10220116659->13505515486:9;13505515486->10220116659:9
enterprise_baseline,20260245,nearest,600,55,17,237.461,1.0,0.3091,237.461,,,0.3125,0.3077,0.0048,6548018033->6704018610:13;4960811692->2274089432:13;6704018610->6548018033:13;2274089432->4960811692:12;13505463098->13505463096:10;13505463096->13505463098:10;12507229795->12507229799:9;12507229799->12507229795:8;8118847115->8118847116:8;8118847116->8118847115:8
enterprise_baseline,20260246,nearest,600,55,17,242.1556,1.0,0.3091,242.1556,,,0.3636,0.2955,0.0682,389050580->5807985128:12;5807985128->389050580:11;4971422293->1467750167:11;1467750167->4971422293:11;11812718733->11812718732:8;11812718732->11812718733:7;4950055194->4946474593:7;4946474593->4950055194:7;7673087156->11962053560:6;8118847116->8118847114:6
enterprise_baseline,20260227,priority_faculty,600,55,14,316.9856,1.0,0.2545,316.9856,,,0.2857,0.2439,0.0418,2026718674->2026718675:12;2026718675->2026718674:11;10221745750->10221745754:9;10221745754->10221745750:9;1525505912->1525526440:8;1525526440->1525505912:8;1832170535->6821837414:8;7252948044->7290039940:7;2008966822->6658251937:7;8685728711->8685735518:7
enterprise_baseline,20260228,priority_faculty,600,55,12,269.292,1.0,0.2182,269.292,,,0.3846,0.1667,0.2179,4960811692->2274089432:12;2274089432->4960811692:11;11428442638->11548067575:9;11548067575->11428442638:9;13002042317->8685728711:8;1400445717->12099873432:8;12099873432->1400445717:8;8685728711->8685735518:7;8685728711->13002042317:7;1525461635->1525461639:7
enterprise_baseline,20260229,priority_faculty,600,55,11,283.9045,1.0,0.2,283.9045,,,0.2308,0.1905,0.0403,9068696320->389049525:11;389049525->9068696320:9;9068696319->9068696320:7;12507265501->12507265504:7;9068696320->9068696319:6;11404640128->384769998:6;7466253342->8118847125:6;8118847125->7466253342:6;83531876->389006042:6;389006042->389032245:6
enterprise_baseline,20260230,priority_faculty,600,55,13,293.1508,1.0,0.2364,293.1508,,,0.2308,0.2381,-0.0073,7157724728->6677331637:9;10274251476->10554074063:9;10554074063->10274251476:8;6677331637->7157724728:8;8118847123->7466253342:8;10274251476->10274251469:7;10274251469->10274251476:7;1478297361->8119328789:7;8119328789->1478297361:7;7466253342->8118847123:7
enterprise_baseline,20260231,priority_faculty,600,55,14,277.8782,1.0,0.2545,277.8782,,,0.3846,0.2143,0.1703,1529792645->12954702508:10;7252947953->7252947955:10;12954702508->1529792645:9;7252947955->7252947953:9;6612285898->6612285899:9;83566684->83541017:8;8893445277->11811080558:8;11811080558->370747016:8;83541017->1677626277:8;1677626277->83547952:8
enterprise_baseline,20260232,priority_faculty,600,55,10,320.6101,1.0,0.1818,320.6101,,,0.0,0.2041,-0.2041,12954684800->12954684796:11;12954684796->12954684800:10;12260496868->3620750304:8;5808043282->5808043281:8;4959088995->12260496868:7;3620750304->12260496868:7;12954684796->11403450183:7;12601745442->12601745437:7;5808043281->5808043282:7;12260496868->4959088995:6
enterprise_baseline,20260233,priority_faculty,600,55,12,297.6534,1.0,0.2182,297.6534,,,0.1333,0.25,-0.1167,12260496868->3620750304:12;11548117349->11548117326:12;11548117326->11548117349:11;8118847456->7013234148:11;3620750304->12260496868:10;7013234148->8118847456:10;11963957078->11963957076:9;12120870518->12120870514:8;11963957076->11963957078:8;9448536888->9448536886:8
enterprise_baseline,20260234,priority_faculty,600,55,7,318.8369,1.0,0.1273,318.8369,,,0.1818,0.1136,0.0682,9969324133->1519089976:14;1519089976->9969324133:13;5808043278->389052494:12;389052494->5808043278:11;1525511891->1519090111:8;1519090111->1525511891:7;6612285897->83693918:7;83693918->6612285897:7;10938415728->8118847237:6;83542422->1529792857:6
enterprise_baseline,20260235,priority_faculty,600,55,13,284.3914,1.0,0.2364,284.3914,,,0.25,0.2326,0.0174,12606353046->4960882995:12;83561762->83616611:11;4960882995->12606353046:11;8118847417->8118847436:8;13505463098->7011042717:8;7011042717->13505463098:8;13505463098->13505463096:8;1400445717->12099873432:8;6548017898->1460665012:7;83561764->83561762:7
enterprise_baseline,20260236,priority_faculty,600,55,9,318.662,1.0,0.1636,318.662,,,0.2727,0.1364,0.1364,12372272604->1478297638:17;1478297638->12372272604:17;12601727796->8119328809:7;1400445717->12099873432:7;12099873432->1400445717:7;8119328809->12601727796:6;389015298->11571681766:6;11571681766->389015298:6;8118847077->5271377939:6;5271377939->8118847077:5
enterprise_baseline,20260237,priority_faculty,600,55,6,353.723,1.0,0.1091,353.723,,,0.2222,0.087,0.1353,2274089429->4950050133:10;10220116633->10221745747:10;10221745747->10220116633:10;4950050133->2274089429:9;7252947975->7256764722:8;7256764722->7252947975:8;4374664472->13513694414:7;13513694414->4374664472:7;4498840816->4498840832:7;4498840832->4498840816:7
enterprise_baseline,20260238,priority_faculty,600,55,10,319.865,1.0,0.1818,319.865,,,0.0909,0.2045,-0.1136,7252948044->7290039940:11;7290039940->7252948044:11;370753080->504886732:9;504886732->370753083:9;370753083->3588409198:9;3588409198->3588409203:9;1218569167->9448535778:8;9448535778->1218569207:8;1218569207->504886729:8;504886729->509912240:8
enterprise_baseline,20260239,priority_faculty,600,55,11,302.985,1.0,0.2,302.985,,,0.2778,0.1622,0.1156,6575669631->6575669632:18;6575669632->6575669631:17;10942772649->1832170433:7;10942772649->3620750316:7;3620750316->10942772649:7;6615501670->6615501669:7;6615501669->6615501670:7;2026718790->2026718792:6;2026718792->2026718790:6;7013234148->8118847456:6
enterprise_baseline,20260240,priority_faculty,600,55,15,263.4675,1.0,0.2727,263.4675,,,0.3333,0.25,0.0833,4957730686->13281204759:16;13281204759->4957730686:15;389049399->389049337:14;1530414020->1530414013:13;1530414013->1530414020:13;389049337->389049399:13;8119358208->83602132:11;83602132->8119358208:11;12507265601->12507265599:11;12507265599->12507265601:11
enterprise_baseline,20260241,priority_faculty,600,55,17,258.8353,1.0,0.3091,258.8353,,,0.45,0.2286,0.2214,13333229829->12779957454:11;1519095166->1527763474:10;4946474618->12394873108:10;1527763474->1519095166:10;13513694414->4374664472:8;83623778->8119358145:8;12779957454->13333229829:8;8119358145->83623778:8;12394873108->4946474618:8;4374664472->13513694414:7
enterprise_baseline,20260242,priority_faculty,600,55,11,275.1483,1.0,0.2,275.1483,,,0.375,0.1282,0.2468,8943388565->9357318869:9;9357318869->8943388565:8;7289897512->7289897511:6;8119328769->2026718805:6;10274265613->10274251505:6;2026718805->8119328769:6;4946474983->4946474982:6;4946474982->4946474983:6;11522077166->11522077167:6;83520513->83594555:5
enterprise_baseline,20260243,priority_faculty,600,55,8,318.7967,1.0,0.1455,318.7967,,,0.3077,0.0952,0.2125,9969324133->1519089976:12;10215084913->10215084912:11;1519089976->9969324133:11;5271377428->8118847283:11;8118847283->5271377428:10;7252948034->7252947459:9;10215084912->6240396945:8;7252947459->7252948034:8;6240396947->10215084939:8;8119358121->8119358123:8
enterprise_baseline,20260244,priority_faculty,600,55,5,326.5018,1.0,0.0909,326.5018,,,0.25,0.0256,0.2244,1400445717->12099873432:12;1400559639->8119358241:11;8119358241->1400559639:11;12099873432->1400445717:11;11963957114->11963957112:9;11963957112->11963957114:9;5808020851->7256764715:9;11048144362->389015304:8;7256764715->5808020851:8;1407973638->1407973635:7
enterprise_baseline,20260245,priority_faculty,600,55,10,300.4357,1.0,0.1818,300.4357,,,0.25,0.1538,0.0962,4960811692->2274089432:14;2274089432->4960811692:13;1525505704->384805312:9;384805312->1525505704:9;388500200->11812718602:8;6704018608->7070231414:8;7070231414->6704018608:8;6704018608->1478297467:7;11963957076->11963957078:7;11963957078->11963957076:7
enterprise_baseline,20260246,priority_faculty,600,55,11,306.7424,1.0,0.2,306.7424,,,0.3636,0.1591,0.2045,389050581->11965857799:8;11965857799->389050581:8;7673087156->11962053560:7;11962053560->7673087156:7;11812718979->11812719038:6;11812719038->11812718979:6;83631086->11811080499:5;11812718733->11812718732:5;1530414078->1530414076:5;7256597636->7256597637:5
