scenario,seed,policy,step_limit,final_alive,final_reached,final_avg_exposure,alive_rate,reached_rate,avg_exposure_total,t90_step,t95_step,faculty_reached_rate,staff_reached_rate,reach_rate_gap,top_bottlenecks
enterprise_blizzard,20260246,round_robin,600,55,1,453.9603,1.0,0.0182,453.9603,,,0.0909,0.0,0.0909,13130031744->1677626384:12;1677626507->13130031744:10;8118847155->9448536887:10;1677626384->1677626312:9;9448536887->8118847155:9;7252948017->5808050698:8;5808050698->7252948017:8;1677626312->1677626507:8;8118847236->8118847155:6;6501386090->8118847444:6
enterprise_blizzard,20260227,nearest,600,55,16,334.009,1.0,0.2909,334.009,,,0.1429,0.3415,-0.1986,6676944196->6548018098:17;6548018098->6676944196:16;1525505912->1525526440:12;1525526440->1525505912:12;2026718674->2026718675:11;2026718675->2026718674:10;7252948044->7290039940:7;10221745750->10221745754:7;7148335462->8118847245:7;13002042317->8685728711:7
enterprise_blizzard,20260228,nearest,600,55,15,327.8913,1.0,0.2727,327.8913,,,0.3846,0.2381,0.1465,83548008->11739344145:11;11739344145->83548008:10;10554949198->10554949204:9;10554949204->10554949198:9;4374241235->8118847048:7;12601745416->12601745422:6;2213346081->4374241235:5;7290039948->7290039950:5;8118847048->4374241235:5;5929354717->5929354716:5
enterprise_blizzard,20260229,nearest,600,55,15,337.4742,1.0,0.2727,337.4742,,,0.2308,0.2857,-0.0549,8119358226->8119358225:5;8119358225->8119358226:5;13247965774->4971422792:5;8118847123->7466253342:5;7466253342->8118847125:5;4960811692->2274089432:5;11256530520->11256530515:4;11256530515->11256530520:4;83651400->1530457301:4;4971422792->13247965774:4
enterprise_blizzard,20260230,nearest,600,55,16,323.4667,1.0,0.2909,323.4667,,,0.1538,0.3333,-0.1795,1467764379->9739875459:17;9739875459->1467764379:16;384805312->1525505704:15;1525505704->384805312:14;10566580568->10566580567:11;10221745750->10221745754:7;10566580567->10566580568:7;10221745754->10221745750:7;3637550196->8118847146:6;1525539668->10218118436:6
enterprise_blizzard,20260231,nearest,600,55,0,461.9147,1.0,0.0,461.9147,,,0.0,0.0,0.0,11963957114->11963957112:11;11963957112->11963957114:11;1520496630->1529819207:9;12507265540->12507265555:8;12507265555->12507265540:8;7290039949->7290039945:7;7252947953->7252947955:7;12779957459->12779957445:7;83693918->6612285897:7;7290039945->7290039949:7
enterprise_blizzard,20260232,nearest,600,55,15,343.8051,1.0,0.2727,343.8051,,,0.0,0.3061,-0.3061,7157724487->7157724488:15;7157724488->7157724487:15;4498840832->4498840816:9;10215084891->10215084893:8;1530428895->2032007175:8;4498840816->4498840832:8;6610945741->6610945740:8;10171975048->5691979581:7;12954684800->7013708804:7;2032007175->1530428895:7
enterprise_blizzard,20260233,nearest,600,55,15,342.7289,1.0,0.2727,342.7289,,,0.1333,0.325,-0.1917,9739875459->1467764379:14;1467764379->9739875459:13;12507265601->12507265599:11;12507265599->12507265601:10;11548067577->7011373326:9;13506868208->13506868210:9;7011373326->11548067577:8;12260496868->3620750304:8;5271377472->8118847169:7;9739875459->9739875461:7
enterprise_blizzard,20260234,nearest,600,55,15,346.0996,1.0,0.2727,346.0996,,,0.1818,0.2955,-0.1136,389049399->389049337:11;1525511891->1519090111:10;389049337->389049399:10;10938415728->11571681761:9;11571681761->10938415728:9;1519090111->1525511891:9;1832170532->11674142969:9;11674142969->1832170532:9;12507265559->11632214137:9;11632214137->12507265559:9
enterprise_blizzard,20260235,nearest,600,55,4,434.8775,1.0,0.0727,434.8775,,,0.0833,0.0698,0.0136,8943388565->9357318869:11;9357318869->8943388565:11;384765307->83512191:10;388500200->11812718602:10;11812718602->388500200:10;10566580530->10566580537:8;10566580537->10566580536:8;2026718675->2026718674:7;83512191->384765307:7;2026718674->2026718675:6
enterprise_blizzard,20260236,nearest,600,55,15,330.7656,1.0,0.2727,330.7656,,,0.2727,0.2727,0.0,12372272604->1478297638:26;1478297638->12372272604:26;11674142969->1832170532:12;1832170532->11674142969:11;12601727796->8119328806:7;8119328806->12601727796:7;10215084906->10215084915:7;7252947424->7252947423:7;6240396952->10215084947:6;8119328809->12601727796:6
enterprise_blizzard,20260237,nearest,600,55,16,340.0457,1.0,0.2909,340.0457,,,0.2222,0.3043,-0.0821,1400445717->12099873432:17;12099873432->1400445717:17;8943388565->9357318869:10;9357318869->8943388565:9;11378617103->11369888318:5;10220116633->10221745747:5;1524306435->1524306432:5;1524306432->1524306435:5;3736932595->3736932597:4;3736932597->5271378042:4
enterprise_blizzard,20260238,nearest,600,55,2,440.3137,1.0,0.0364,440.3137,,,0.0,0.0455,-0.0455,7252948044->7290039940:19;7290039940->7252948044:19;10554949206->10554949205:13;10554949205->10554949206:13;83662412->359405417:9;5233944730->5233944746:8;11812718602->388500200:7;5233944746->5233944730:7;388500200->11812718602:6;389032245->389006042:6
enterprise_blizzard,20260239,nearest,600,55,15,338.7477,1.0,0.2727,338.7477,,,0.2778,0.2703,0.0075,12394873109->12394873119:9;12394873119->12394873109:9;4971422814->4971422793:8;4971422793->4971422814:8;4946474983->4946474982:7;4946474982->4946474983:7;7013234148->8118847456:6;8118847245->8118847167:5;8118847167->8118847245:5;8118847456->7013234148:5
enterprise_blizzard,20260240,nearest,600,55,15,336.8524,1.0,0.2727,336.8524,,,0.3333,0.25,0.0833,6677331642->11548117359:13;11548117359->6677331642:13;12507265601->12507265599:12;12507265599->12507265601:12;4957730686->13281204759:9;8119358208->83602132:9;83602132->8119358208:9;13281204759->4957730686:8;4937846511->10554874837:7;10554874837->4937846511:7
enterprise_blizzard,20260241,nearest,600,55,16,321.5266,1.0,0.2909,321.5266,,,0.4,0.2286,0.1714,13513694414->4374664472:17;4374664472->13513694414:16;1525505912->1525526440:11;1525526440->1525505912:11;7245459837->11378617115:10;1519095166->1519095169:10;11378617115->7245459837:9;1519095169->1519095166:9;7255587392->7255587393:9;10221745750->10221745754:8
enterprise_blizzard,20260242,nearest,600,55,15,335.0708,1.0,0.2727,335.0708,,,0.375,0.2308,0.1442,10206645971->10206645921:28;10206645921->10206645971:28;8943388565->9357318869:12;4374664476->4374664475:11;9357318869->8943388565:11;4374664475->4374664476:10;1525435961->1525435948:6;8118847395->8118847396:5;8118847396->3588409197:5;12779957454->13333229829:5
enterprise_blizzard,20260243,nearest,600,55,15,339.7066,1.0,0.2727,339.7066,,,0.3077,0.2619,0.0458,4959089002->4950055201:22;4950055201->4959089002:22;8118847292->8118847289:11;6821837419->11412881620:10;8118847289->8118847292:10;11412881620->6821837419:10;10125220286->10125220292:7;10125220292->10125220286:6;8118847293->384784760:6;83634249->12601727790:5
enterprise_blizzard,20260244,nearest,600,55,15,346.5613,1.0,0.2727,346.5613,,,0.25,0.2821,-0.0321,10125178404->389039067:18;389039067->10125178404:18;1400559639->8119358246:18;8119358246->1400559639:18;11412881620->6821837419:12;6821837419->11412881620:11;13087255069->6587695918:9;11963957114->11963957112:8;11963957112->11963957114:7;10554098105->8580585954:6
enterprise_blizzard,20260245,nearest,600,55,16,341.0379,1.0,0.2909,341.0379,,,0.25,0.3077,-0.0577,7252948044->7290039940:19;7290039940->7252948044:19;1832170547->11674125158:18;11674125158->1832170547:18;4960811692->2274089432:16;2274089432->4960811692:15;8118847262->5271377481:9;11963957076->11963957078:8;5271377481->8118847262:8;11963957078->11963957076:7
enterprise_blizzard,20260246,nearest,600,55,15,330.695,1.0,0.2727,330.695,,,0.3636,0.25,0.1136,10274251494->10274265611:12;10274265611->10274251494:11;11812718733->11812718732:9;8118847387->8118847386:8;8118847387->8118847375:8;8118847375->8118847387:8;11812718732->11812718733:8;8118847155->9448536887:8;9448536887->8118847155:8;7252948017->5808050698:7
enterprise_blizzard,20260227,priority_faculty,600,55,2,455.0482,1.0,0.0364,455.0482,,,0.1429,0.0,0.1429,1525505912->1525526440:15;1525526440->1525505912:14;7252948044->7290039940:12;7290039940->7252948044:12;13255088023->13255088027:8;6587695918->13087255069:8;10221745750->10221745754:7;2026718674->2026718675:7;2026718675->2026718674:7;7290039949->7290039945:7
enterprise_blizzard,20260228,priority_faculty,600,55,7,402.3663,1.0,0.1273,402.3663,,,0.3846,0.0476,0.337,83548008->11739344145:11;11739344145->83548008:10;4374241235->8118847048:8;1478297373->83546599:6;83623778->83566697:5;8118847048->4374241235:5;1530428895->2032007175:5;4960811692->2274089432:5;2274089432->4960811692:5;2213346081->4374241235:4
enterprise_blizzard,20260229,priority_faculty,600,55,3,435.4202,1.0,0.0545,435.4202,,,0.2308,0.0,0.2308,1478297367->1478297378:10;2026718675->2026718674:9;1478297378->1478297367:8;2026718674->2026718675:8;7466253342->8118847125:7;13130031744->1677626384:6;8118847125->7466253342:6;1677626507->13130031744:5;1677626384->1677626312:5;83651400->1530457301:5
enterprise_blizzard,20260230,priority_faculty,600,55,3,422.4507,1.0,0.0545,422.4507,,,0.1538,0.0238,0.13,3637550196->8118847146:13;8118847146->3637550196:12;384805312->1525505704:9;83547958->83547956:8;10566580568->10566580567:8;1525505704->384805312:8;83547956->83547958:7;5271377939->8118847287:6;11256530515->10566580568:6;8118847287->5271377939:6
enterprise_blizzard,20260231,priority_faculty,600,55,2,450.1288,1.0,0.0364,450.1288,,,0.0769,0.0238,0.0531,9448535777->1218569167:9;1218569167->9448535778:9;11963957114->11963957112:9;9448535778->1218569149:9;11963957112->11963957114:9;12507265509->12507265510:8;5112556790->83718230:8;1832540316->8119358127:8;83718230->83583408:8;1529819262->1529819295:8
enterprise_blizzard,20260232,priority_faculty,600,55,1,463.1758,1.0,0.0182,463.1758,,,0.0,0.0204,-0.0204,4498840832->4498840816:9;4498840816->4498840832:9;12954684800->12954684796:7;7013708804->12954684800:7;12954684800->7013708804:7;12954684796->12954684800:6;5929354717->1530428883:6;10276852263->10276852271:6;10276852271->10276852263:6;7157724487->7157724488:5
enterprise_blizzard,20260233,priority_faculty,600,55,3,451.7232,1.0,0.0545,451.7232,,,0.1333,0.025,0.1083,1520496406->1520496415:19;1520496415->1520496406:19;4946474983->4946474982:13;4946474982->4946474983:13;5271377472->8118847169:11;8118847169->5271377472:11;9739875459->1467764379:9;6501386090->8118847446:9;1467764379->9739875459:9;12260496868->3620750304:9
enterprise_blizzard,20260234,priority_faculty,600,55,2,453.8114,1.0,0.0364,453.8114,,,0.1818,0.0,0.1818,1832170532->11674142969:30;11674142969->1832170532:29;1525511891->1519090111:9;10938415728->5271377457:9;6612285899->6612285898:9;5271377457->10938415728:9;10938415728->11571681761:8;1519090111->1525511891:8;6612285898->6612285899:8;12507265559->11632214137:8
enterprise_blizzard,20260235,priority_faculty,600,55,4,426.591,1.0,0.0727,426.591,,,0.0833,0.0698,0.0136,8943388565->9357318869:11;9357318869->8943388565:10;1478297378->1478297367:10;10566580530->10566580537:8;1478297367->1478297378:8;10566580537->10566580536:7;2026718675->2026718674:7;12606353046->4960882995:7;4960882995->12606353046:7;83547956->83547954:6
enterprise_blizzard,20260236,priority_faculty,600,55,3,437.9972,1.0,0.0545,437.9972,,,0.2727,0.0,0.2727,11674142969->1832170532:26;1832170532->11674142969:26;12601727796->8119328809:10;12372272604->1478297638:9;1478297638->12372272604:9;1520496344->1520496331:9;8119328809->12601727796:9;1520496331->1520496344:9;3588409197->8118847396:8;8118847396->3588409197:7
enterprise_blizzard,20260237,priority_faculty,600,55,3,441.1149,1.0,0.0545,441.1149,,,0.2222,0.0217,0.2005,1525461635->1525461639:17;1525461639->1525461635:16;8943388565->9357318869:13;1400445717->12099873432:13;12099873432->1400445717:13;9357318869->8943388565:12;10268794425->10125220327:9;10125220327->10268794425:8;1520496406->1520496415:8;1520496415->1520496406:8
enterprise_blizzard,20260238,priority_faculty,600,55,1,451.2914,1.0,0.0182,451.2914,,,0.0,0.0227,-0.0227,83512191->83531908:8;5233944730->5233944746:8;5233944746->5233944730:8;83531908->83512191:7;83631107->1859112777:6;10554949206->10554949205:6;83512191->83536947:6;83536947->83512191:6;12606353046->4960882995:6;1859112777->6677331620:5
enterprise_blizzard,20260239,priority_faculty,600,55,6,421.3853,1.0,0.1091,421.3853,,,0.2778,0.027,0.2508,1525461742->1467764536:10;1467764536->1525461742:10;12394873109->12394873119:7;12394873119->12394873109:7;8072761012->1218569361:7;10220116657->10220116660:7;4946474983->4946474982:7;11548117314->11548117310:6;1218569361->1218569143:6;1218569143->8072761015:6
enterprise_blizzard,20260240,priority_faculty,600,55,6,408.0529,1.0,0.1091,408.0529,,,0.3333,0.025,0.3083,6677331642->11548117359:11;11548117359->6677331642:11;8119358208->83602132:10;1584802840->10125220338:10;389049399->389049337:9;83602132->8119358208:9;8072761015->8072761012:9;8072761012->1218569361:9;1218569361->1218569143:9;1218569143->8072761015:9
enterprise_blizzard,20260241,priority_faculty,600,55,10,385.2034,1.0,0.1818,385.2034,,,0.45,0.0286,0.4214,13513694414->4374664472:14;4374664472->13513694414:13;7255587392->7255587393:13;7255587393->7255587392:12;13276919891->11812719038:11;4946474983->4946474982:11;4946474982->4946474983:11;83623778->8119358145:10;8118847072->5271377405:10;11812719038->13276919891:10
enterprise_blizzard,20260242,priority_faculty,600,55,7,404.6371,1.0,0.1273,404.6371,,,0.375,0.0256,0.3494,10206645971->10206645921:25;10206645921->10206645971:24;8118847380->8118847383:20;8118847383->8118847380:20;11897462734->7252947934:13;7252947934->11897462734:12;83623778->83566697:10;8118847396->3588409197:10;1677626507->13130031744:10;13130031744->1677626384:10
enterprise_blizzard,20260243,priority_faculty,600,55,4,438.4147,1.0,0.0727,438.4147,,,0.3077,0.0,0.3077,504886729->1218569207:10;1218569207->504886729:10;10554949202->1519095245:8;7245459879->7245459884:8;7245459884->7245480002:8;7245480002->7245459883:8;1525462055->1525462056:8;1525462056->1525462055:8;12601727796->8119328809:7;1519095245->10554949202:7
enterprise_blizzard,20260244,priority_faculty,600,55,4,438.8427,1.0,0.0727,438.8427,,,0.25,0.0,0.25,1400559639->8119358246:13;8119358246->1400559639:13;10125178404->389039067:10;11412881620->6821837419:10;83690200->9033512314:9;389039067->10125178404:9;9033512314->83690200:9;6821837419->11412881620:9;11963957114->11963957112:8;11963957112->11963957114:8
enterprise_blizzard,20260245,priority_faculty,600,55,4,434.4722,1.0,0.0727,434.4722,,,0.25,0.0,0.25,4960811692->2274089432:14;2274089432->4960811692:14;8118847157->8118847248:11;8118847248->8118847157:11;7252948044->7290039940:10;7290039940->7252948044:9;10938415723->10938415724:6;8613429287->1505520762:6;83718230->83583408:6;10938415724->10938415725:6
enterprise_blizzard,20260246,priority_faculty,600,55,4,428.1702,1.0,0.0727,428.1702,,,0.3636,0.0,0.3636,11812718733->11812718732:13;11812718732->11812718733:13;8118847155->9448536887:8;9448536887->8118847155:8;1529819106->10276807698:8;10276807698->1529819106:8;7252948017->5808050698:6;11429476860->11429476862:6;11429476862->11429476860:6;1478297378->1478297367:6
