scenario,seed,policy,step_limit,final_alive,final_reached,final_avg_exposure,alive_rate,reached_rate,avg_exposure_total,t90_step,t95_step,faculty_reached_rate,staff_reached_rate,reach_rate_gap,top_bottlenecks,persona_part_time_student_reached_rate,persona_part_time_student_count,persona_young_student_reached_rate,persona_young_student_count,persona_student_with_anxiety_reached_rate,persona_student_with_anxiety_count,persona_facilities_staff_reached_rate,persona_facilities_staff_count,persona_visitor_reached_rate,persona_visitor_count,persona_international_student_reached_rate,persona_international_student_count,persona_junior_faculty_reached_rate,persona_junior_faculty_count,persona_senior_faculty_reached_rate,persona_senior_faculty_count,persona_student_athlete_reached_rate,persona_student_athlete_count,persona_it_staff_reached_rate,persona_it_staff_count,persona_staff_admin_reached_rate,persona_staff_admin_count,persona_mobility_impaired_reached_rate,persona_mobility_impaired_count,persona_research_scientist_reached_rate,persona_research_scientist_count,persona_conference_attendee_reached_rate,persona_conference_attendee_count,persona_freshman_student_reached_rate,persona_freshman_student_count,persona_campus_security_reached_rate,persona_campus_security_count,persona_healthcare_staff_reached_rate,persona_healthcare_staff_count,persona_graduate_student_reached_rate,persona_graduate_student_count,persona_adjunct_instructor_reached_rate,persona_adjunct_instructor_count,role_student_reached_rate,role_student_count,role_staff_reached_rate,role_staff_count,role_visitor_reached_rate,role_visitor_count,role_faculty_reached_rate,role_faculty_count,shelter_reassignments,shelter_capacity_enabled,interaction_density_enabled,persona_prospective_student_with_parent_reached_rate,persona_prospective_student_with_parent_count,drqn_unreached_debug
enterprise_blizzard_light,20260237,round_robin,600,55,1,160.6581,1.0,0.0182,160.6581,,,0.1429,0.0,0.1429,1520496331->1520496344:11;1520496344->1520496331:11;5297802776->1818360082:4;8119328772->12601745435:4;12601745435->8119328772:4;8118847387->8118847375:4;83574272->83574271:4;83690226->9033512314:4;5112556790->2245577238:4;83662412->359405417:4,0.0,1,0.0,10,0.0,6,0.0,1,0.0,2,0.0,4,0.25,4,0.0,1,,,0.0,3,0.0,2,,,0.0,4,,,0.0,6,,,,,0.0,8,0.0,2,0.0,35,0.0,10,0.0,3,0.1429,7,0,False,False,0.0,1,
enterprise_blizzard_light,20260238,round_robin,600,55,3,309.3334,1.0,0.0545,309.3334,,,0.0769,0.1,-0.0231,7245480028->7245459837:10;7245459837->7245480028:9;83566697->83623778:9;83623778->83566697:8;11383014089->11812718884:7;11812718884->11383014084:7;11383014084->11811063447:7;7245459837->11378617115:7;9033512314->83690226:7;11811063447->11383014089:6,,,0.0,9,0.0,1,0.25,4,0.0,1,0.0,4,0.0,3,0.1111,9,0.0,1,0.0,1,0.0,2,,,,,0.0,1,0.0,7,0.0,2,0.0,1,0.1429,7,0.0,1,0.0345,29,0.1,10,0.0,3,0.0769,13,0,False,False,0.0,1,
enterprise_blizzard_light,20260239,round_robin,600,55,2,104.6735,1.0,0.0364,104.6735,,,0.0,0.0,0.0,13368686578->13368686571:6;10276852271->10276852263:6;11548117349->11548117326:6;11548117326->11548117349:6;13368686571->13368686578:5;10276852263->10276852271:5;6617223128->6617223130:4;1467764379->9739875459:4;7255546683->1529819134:4;13368686571->13368686580:4,,,0.0,12,0.3333,3,0.0,2,0.0,2,0.0,3,0.0,2,0.0,3,0.25,4,,,0.0,4,,,0.0,2,0.0,1,0.0,9,,,0.0,2,0.0,6,,,0.0541,37,0.0,10,0.0,3,0.0,5,0,False,False,,,
enterprise_blizzard_light,20260240,round_robin,600,55,3,306.8606,1.0,0.0545,306.8606,,,0.0,0.1111,-0.1111,13002042317->8685728711:13;8685728711->8685735518:12;8685728711->13002042317:12;8685735518->8685728711:10;10200554999->10200555000:9;83531876->7245509787:9;1529549042->10200554999:7;10200555000->10200554999:7;8073164096->83542422:7;10200555000->1519090090:7,0.3333,3,0.0,6,0.0,3,,,0.0,1,0.0,4,0.0,4,0.0,5,0.5,2,0.0,2,0.0,3,0.0,1,0.0,2,,,0.0,6,,,0.5,2,0.0,10,0.0,1,0.0588,34,0.1111,9,0.0,2,0.0,10,0,False,False,,,
enterprise_blizzard_light,20260241,round_robin,600,55,1,340.5859,1.0,0.0182,340.5859,,,0.0,0.0769,-0.0769,1530457258->1400544682:13;1400544682->1530457258:12;1218569143->8072761015:10;8072761015->8072761012:9;8072761012->1218569361:9;1218569361->1218569143:8;11383014084->11811063447:8;8118847372->11529389608:8;1519090090->10200555000:8;10200555000->1519090090:8,,,0.0,10,0.0,2,0.3333,3,,,0.0,6,0.0,1,0.0,3,0.0,2,0.0,3,0.0,3,0.0,1,0.0,3,0.0,1,0.0,8,,,0.0,1,0.0,5,0.0,2,0.0,33,0.0769,13,0.0,3,0.0,6,0,False,False,0.0,1,
enterprise_blizzard_light,20260242,round_robin,600,55,3,301.3093,1.0,0.0545,301.3093,,,0.0,0.0,0.0,1520496406->1520496415:17;1520496415->1520496406:17;7245459879->7245459884:11;12120870518->83559087:11;83559087->12120870518:11;8613429287->1505520762:11;7245480002->7245459883:10;10200584614->9969324135:10;1505520762->8613429287:10;5233944749->5233944737:9,0.0,2,0.0,8,0.0,1,0.0,1,,,0.0,1,0.0,3,0.0,1,0.2,5,0.0,1,0.0,6,0.0,2,0.0,2,1.0,1,0.0,7,0.0,3,0.0,2,0.1667,6,0.0,3,0.0667,30,0.0,15,0.3333,3,0.0,7,0,False,False,,,
enterprise_blizzard_light,20260243,round_robin,600,55,1,326.508,1.0,0.0182,326.508,,,0.0,0.0,0.0,2274089444->4960811690:22;4960811690->2274089444:22;12499016766->6489536791:13;6489536791->12499016766:13;504886729->1218569207:12;1218569207->504886729:12;4498840820->10557315378:12;1520496415->1520496406:11;10557315378->4498840820:11;1520496406->1520496415:10,0.0,1,0.0,6,0.0,2,0.0,1,0.0,2,0.0,1,0.0,6,0.0,5,0.0,2,0.0,2,,,,,0.0,1,0.0,2,0.0,13,0.0,2,0.0,2,0.1667,6,0.0,1,0.0323,31,0.0,8,0.0,4,0.0,12,0,False,False,,,
enterprise_blizzard_light,20260244,round_robin,600,55,3,308.0773,1.0,0.0545,308.0773,,,0.25,0.0769,0.1731,1460665007->83561764:18;83561764->1460665007:18;10206645971->10206645921:17;10206645921->10206645971:17;7157724728->6677331637:9;6677331637->7157724728:8;11897462734->7252947934:7;7252947934->11897462734:6;11383014072->83631086:6;83662412->359405417:6,0.0,1,0.0625,16,0.0,2,0.0,2,,,0.0,1,0.5,2,0.0,2,0.0,1,0.3333,3,0.0,5,,,0.0,1,,,0.0,8,,,0.0,2,0.0,9,,,0.0263,38,0.0769,13,,,0.25,4,0,False,False,,,
enterprise_blizzard_light,20260245,round_robin,600,55,3,329.143,1.0,0.0545,329.143,,,0.3333,0.1667,0.1667,6575669631->6575669632:14;6575669632->6575669631:14;7245480002->7245459883:13;1218569167->9448535778:12;9448535778->1218569149:12;7245459879->7245459884:12;7245459884->7245480002:12;7011052956->7986484597:10;7986484597->7011052956:10;9448535777->1218569167:10,0.0,1,0.0,14,0.0,3,0.0,2,,,0.0,6,0.25,4,,,0.0,4,,,0.0,2,,,,,0.0,2,0.0,7,,,0.5,2,0.0,6,0.5,2,0.0,41,0.1667,6,0.0,2,0.3333,6,0,False,False,,,
enterprise_blizzard_light,20260246,round_robin,600,55,0,315.0953,1.0,0.0,315.0953,,,0.0,0.0,0.0,12095934588->83537290:15;83537290->12095934588:14;1218569361->1218569143:9;83536947->83512191:9;1218569143->8072761015:9;83512191->83536947:9;8072761012->1218569361:8;8072761015->8072761012:8;7157724523->7157724704:8;7014028901->1525505941:8,0.0,4,0.0,13,0.0,2,0.0,2,0.0,1,0.0,2,0.0,3,0.0,4,0.0,1,,,0.0,3,,,0.0,2,0.0,1,0.0,7,0.0,3,0.0,1,0.0,5,0.0,1,0.0,34,0.0,11,0.0,2,0.0,8,0,False,False,,,
enterprise_blizzard_light,20260227,nearest,600,55,2,309.2723,1.0,0.0364,309.2723,,,0.0,0.0833,-0.0833,4971422293->1467750167:15;1467750167->4971422293:15;9739875461->9739875459:13;9739875459->1467764379:12;9739875459->9739875461:12;1467764379->9739875459:11;11383014084->11811063447:10;11383014089->11812718884:10;11812718884->11383014084:9;11383014072->83631086:8,0.0,2,0.0,6,0.0,3,0.0,4,0.0,1,0.0,7,0.0,2,0.0,6,0.0,4,0.0,1,0.0,2,0.0,1,0.0,1,0.0,3,0.1667,6,0.5,2,0.0,2,0.0,1,0.0,1,0.0345,29,0.0833,12,0.0,5,0.0,9,0,False,False,,,
enterprise_blizzard_light,20260228,nearest,600,55,3,301.4978,1.0,0.0545,301.4978,,,0.1111,0.1538,-0.0427,5808043282->5808043281:9;5808043281->5808043282:9;12507265555->12507265540:7;8118847235->8118847236:6;8118847236->8118847235:6;5271378059->10905690937:6;11632214137->12507265559:6;1859112799->1859112853:5;1460665011->1770133506:5;10905690937->5271378059:5,0.0,2,0.0,8,0.0,1,0.5,2,,,0.0,7,0.0,1,0.2,5,0.0,2,1.0,1,0.0,5,,,0.0,1,0.0,1,0.0,6,0.0,1,0.0,3,0.0,6,0.0,3,0.0,32,0.1538,13,0.0,1,0.1111,9,0,False,False,,,
enterprise_blizzard_light,20260229,nearest,600,55,1,154.6547,1.0,0.0182,154.6547,,,0.0,0.1,-0.1,1218569167->9448535778:7;9448535778->1218569149:7;9448535775->9448535777:6;9448535777->1218569167:6;1218569149->9448535775:6;83512191->83536947:5;83536947->83512191:5;83531876->7245509787:5;5901283412->5901283409:4;5271377997->5271378001:4,0.0,1,0.0,7,0.0,3,0.0,2,0.0,2,0.0,1,0.0,3,0.0,7,0.0,1,0.3333,3,0.0,2,,,0.0,2,0.0,1,0.0,9,0.0,1,,,0.0,7,0.0,1,0.0,29,0.1,10,0.0,5,0.0,11,0,False,False,0.0,2,
enterprise_blizzard_light,20260230,nearest,600,55,5,280.0119,1.0,0.0909,280.0119,,,0.2,0.1333,0.0667,1218569207->504886729:27;504886729->1218569207:26;7245480002->7245459883:12;7245459879->7245459884:12;1529819445->10200584595:12;10200584595->1529819445:11;9739875461->9739875459:9;9739875459->9739875461:9;4119764226->1528501523:9;10276852288->10276852297:8,0.0,2,0.0,5,0.0,2,0.0,5,0.0,1,0.0,1,0.0,3,0.3333,6,0.0,1,0.2,5,0.0,1,,,,,0.0,1,0.0,8,0.0,1,0.3333,3,0.1111,9,0.0,1,0.0357,28,0.1333,15,0.0,2,0.2,10,0,False,False,,,
enterprise_blizzard_light,20260231,nearest,600,55,3,321.1175,1.0,0.0545,321.1175,,,0.1,0.2857,-0.1857,8118847437->5271377448:13;5271377448->8118847437:13;6575669631->6575669632:11;6575669632->6575669631:10;8119358243->7671131571:9;7671131571->8119358243:9;83536947->83512191:8;8072761012->1218569361:8;6548018031->6547997481:8;6547997481->6548018031:8,0.0,1,0.0,6,0.0,2,0.5,2,0.0,2,0.0,4,0.2,5,0.0,4,0.0,3,,,0.0,2,0.0,2,,,0.0,2,0.0,7,0.0,1,0.5,2,0.0,8,0.0,1,0.0,31,0.2857,7,0.0,7,0.1,10,0,False,False,0.0,1,
enterprise_blizzard_light,20260232,nearest,600,55,3,314.463,1.0,0.0545,314.463,,,0.0,0.1111,-0.1111,7157724523->7157724704:13;7157724704->7157724523:13;83594555->83520513:10;12238573266->12238573279:10;83520513->83594555:9;12238573279->12238573266:9;83594555->83551015:8;11256530515->10566580568:8;13255088007->12154754722:8;83551015->83594555:7,0.0,1,0.0,10,0.0,5,0.0,1,0.0,2,,,0.0,2,0.0,6,0.0,4,0.0,3,0.25,4,,,0.0,1,0.0,1,0.0,7,,,,,0.2857,7,0.0,1,0.0588,34,0.1111,9,0.0,3,0.0,9,0,False,False,,,
enterprise_blizzard_light,20260233,nearest,600,55,6,301.0828,1.0,0.1091,301.0828,,,0.0833,0.2857,-0.2024,2622610932->11548067576:15;11548067576->2622610932:14;504886732->370753080:11;389015304->11048144362:9;370753080->504886732:9;1218569207->504886729:8;504886729->1218569207:8;11048144362->389015304:8;2026718674->2026718675:7;7179320496->11404640128:6,0.0,1,0.0,13,0.0,3,,,0.0,1,0.0,1,0.0,3,0.1667,6,0.0,3,0.0,3,0.6667,3,,,,,,,0.0,8,,,0.0,1,0.5,6,0.0,3,0.0857,35,0.2857,7,0.0,1,0.0833,12,0,False,False,,,
enterprise_blizzard_light,20260234,nearest,600,55,5,281.6708,1.0,0.0909,281.6708,,,0.1429,0.1333,0.0095,10206561234->2032079412:12;2032079412->10206561234:11;370753080->8118847073:11;8118847140->8118847139:10;8118847139->8118847140:10;8118847073->370753080:10;1218569143->8072761015:9;8072761015->8072761012:8;8072761012->1218569361:8;1218569361->1218569143:8,0.0,2,0.0,8,0.0,4,0.0,4,0.0,1,,,0.0,2,0.2,5,0.0,3,,,0.6667,3,,,0.0,3,0.0,2,0.0,6,0.0,3,0.0,2,0.2857,7,,,0.0667,30,0.1333,15,0.0,3,0.1429,7,0,False,False,,,
enterprise_blizzard_light,20260235,nearest,600,55,4,312.3853,1.0,0.0727,312.3853,,,0.4286,0.0,0.4286,10206645921->10206645971:22;10206645971->10206645921:21;1218569167->9448535778:11;9448535778->1218569149:11;6296645355->12238573255:11;83536947->83512191:10;9448535777->1218569167:10;12238573255->6296645355:10;10125220289->10125220291:10;83512191->83536947:9,0.0,3,0.0,9,0.0,2,,,,,0.0,5,0.5,2,0.5,4,1.0,1,0.0,2,0.0,3,0.0,1,0.0,3,,,0.0,9,0.0,1,0.0,1,0.0,8,0.0,1,0.027,37,0.0,10,0.0,1,0.4286,7,0,False,False,,,
enterprise_blizzard_light,20260236,nearest,600,55,8,292.0495,1.0,0.1455,292.0495,,,0.3333,0.2778,0.0556,8118847344->8118847345:16;8118847345->8118847344:15;8118847169->5271377472:13;5271377472->8118847169:13;1525526440->1525505912:12;1525505912->1525526440:11;8943388565->9357318869:9;8119358188->8119358126:8;504886729->1218569207:8;1218569207->504886729:8,0.0,1,0.0,7,0.0,1,0.4,5,0.0,2,0.0,5,0.5,2,0.0,1,0.0,3,0.0,1,0.1429,7,,,0.0,2,0.0,1,0.1429,7,0.5,2,1.0,1,0.1429,7,,,0.0645,31,0.2778,18,0.0,3,0.3333,3,0,False,False,,,
enterprise_blizzard_light,20260237,nearest,600,55,5,159.83,1.0,0.0909,159.83,,,0.1429,0.0,0.1429,1467750167->4971422293:6;83690226->9033512314:6;4971422293->1467750167:5;1520496331->1520496344:5;8118847456->7013234148:5;8118847386->8118847384:4;9033512314->83690226:4;7013234148->8118847456:4;5297802776->1818360082:3;8118847384->8118847386:3,0.0,1,0.1,10,0.0,6,0.0,1,0.0,2,0.0,4,0.0,4,1.0,1,,,0.0,3,0.0,2,,,0.0,4,,,0.0,6,,,,,0.375,8,0.0,2,0.1143,35,0.0,10,0.0,3,0.1429,7,0,False,False,0.0,1,
enterprise_blizzard_light,20260238,nearest,600,55,7,294.4865,1.0,0.1273,294.4865,,,0.1538,0.3,-0.1462,11963957112->11963957114:9;11963957114->11963957112:9;8118847446->6501386090:8;83690226->9033512314:7;7245459837->11378617115:6;11378617115->7245459837:6;10215084916->6240396945:6;6240396945->10215084916:6;9033512314->1585057903:6;2026718699->6055513162:6,,,0.0,9,0.0,1,0.75,4,0.0,1,0.0,4,0.0,3,0.2222,9,0.0,1,0.0,1,0.0,2,,,,,0.0,1,0.0,7,0.0,2,0.0,1,0.2857,7,0.0,1,0.069,29,0.3,10,0.0,3,0.1538,13,0,False,False,0.0,1,
enterprise_blizzard_light,20260239,nearest,600,55,6,320.427,1.0,0.1091,320.427,,,0.0,0.1,-0.1,11548117349->11548117326:18;11548117326->11548117349:18;1467764379->9739875459:12;9739875459->1467764379:12;1529819295->1529819262:7;1529819262->1529819295:7;1525435943->1525441450:7;1525461703->12505188988:6;1400559605->4950055544:6;4950055544->1400559605:6,,,0.0,12,0.3333,3,0.0,2,0.0,2,0.0,3,0.0,2,0.0,3,0.5,4,,,0.0,4,,,0.0,2,1.0,1,0.0,9,,,0.5,2,0.1667,6,,,0.1081,37,0.1,10,0.3333,3,0.0,5,0,False,False,,,
enterprise_blizzard_light,20260240,nearest,600,55,5,304.3579,1.0,0.0909,304.3579,,,0.1,0.2222,-0.1222,6548018041->6704018610:10;1530225789->1530225806:8;6704018610->6548018041:8;1524306370->1524306375:7;1530225806->1530225789:7;1524306375->1524306370:7;6405278899->10206629909:7;6704018610->6548018033:7;6548018033->6704018610:7;389049399->389049337:6,0.6667,3,0.0,6,0.0,3,,,0.0,1,0.0,4,0.0,4,0.2,5,0.0,2,0.5,2,0.0,3,0.0,1,0.0,2,,,0.0,6,,,0.5,2,0.0,10,0.0,1,0.0588,34,0.2222,9,0.0,2,0.1,10,0,False,False,,,
enterprise_blizzard_light,20260241,nearest,600,55,2,337.0668,1.0,0.0364,337.0668,,,0.0,0.1538,-0.1538,1218569143->8072761015:16;8072761015->8072761012:16;1530457258->1400544682:15;8072761012->1218569361:14;1218569361->1218569143:14;1400544682->1530457258:14;83566697->83623778:13;83623778->83566697:12;11911586396->11181443918:8;11181443918->11911586396:8,,,0.0,10,0.0,2,0.3333,3,,,0.0,6,0.0,1,0.0,3,0.0,2,0.0,3,0.3333,3,0.0,1,0.0,3,0.0,1,0.0,8,,,0.0,1,0.0,5,0.0,2,0.0,33,0.1538,13,0.0,3,0.0,6,0,False,False,0.0,1,
enterprise_blizzard_light,20260242,nearest,600,55,6,287.5495,1.0,0.1091,287.5495,,,0.0,0.2,-0.2,1520496406->1520496415:17;1520496415->1520496406:17;9969324133->1519089976:12;1519089976->9969324133:12;3620750304->12260496868:10;12260496868->3620750304:9;6587695900->1478297350:6;83662412->359405417:6;1832170535->6821837414:6;6821837414->1832170535:6,0.0,2,0.0,8,0.0,1,0.0,1,,,0.0,1,0.0,3,0.0,1,0.2,5,1.0,1,0.3333,6,0.0,2,0.0,2,1.0,1,0.0,7,0.0,3,0.0,2,0.1667,6,0.0,3,0.0667,30,0.2,15,0.3333,3,0.0,7,0,False,False,,,
enterprise_blizzard_light,20260243,nearest,600,55,1,326.5964,1.0,0.0182,326.5964,,,0.0,0.0,0.0,1520496415->1520496406:23;1520496406->1520496415:23;9377505137->10557315381:18;10557315381->9377505137:18;2274089444->4960811690:17;4960811690->2274089444:17;12499016766->6489536791:14;6489536791->12499016766:14;504886729->1218569207:11;8118847446->6501386090:11,0.0,1,0.0,6,0.0,2,0.0,1,0.0,2,0.0,1,0.0,6,0.0,5,0.0,2,0.0,2,,,,,0.0,1,0.0,2,0.0,13,0.0,2,0.0,2,0.1667,6,0.0,1,0.0323,31,0.0,8,0.0,4,0.0,12,0,False,False,,,
enterprise_blizzard_light,20260244,nearest,600,55,3,306.4189,1.0,0.0545,306.4189,,,0.25,0.0,0.25,11897462734->7252947934:16;7252947934->11897462734:15;83662412->359405417:13;359405417->83662412:9;7245480002->7245459883:7;7245459879->7245459884:7;4498840818->9377505138:6;9377505138->4498840818:6;83574270->83662412:6;6296618618->6296618615:6,0.0,1,0.0,16,0.0,2,0.0,2,,,0.0,1,0.5,2,0.0,2,1.0,1,0.0,3,0.0,5,,,0.0,1,,,0.0,8,,,0.0,2,0.1111,9,,,0.0526,38,0.0,13,,,0.25,4,0,False,False,,,
enterprise_blizzard_light,20260245,nearest,600,55,4,323.0713,1.0,0.0727,323.0713,,,0.1667,0.1667,0.0,1218569361->1218569143:15;1218569143->8072761015:14;8072761015->8072761012:14;8072761012->1218569361:14;1218569167->9448535778:12;9448535778->1218569149:12;9969324133->1519089976:12;1519089976->9969324133:12;7011052956->7986484597:10;10557111855->10557111845:10,0.0,1,0.0,14,0.0,3,0.0,2,,,0.0,6,0.0,4,,,0.0,4,,,0.0,2,,,,,0.0,2,0.0,7,,,0.5,2,0.3333,6,0.5,2,0.0488,41,0.1667,6,0.0,2,0.1667,6,0,False,False,,,
